iso_code,continent,location,date,total_vaccinations,total_tests,new_tests
BTN,Asia,Bhutan,7/25/2021,917996,,
BTN,Asia,Bhutan,7/26/2021,940428,,
BTN,Asia,Bhutan,7/27/2021,944492,,
BTN,Asia,Bhutan,7/28/2021,946463,,
BTN,Asia,Bhutan,7/29/2021,962430,,
BTN,Asia,Bhutan,7/30/2021,963360,,
BTN,Asia,Bhutan,7/31/2021,,,
BTN,Asia,Bhutan,8/1/2021,1007951,,
BTN,Asia,Bhutan,8/2/2021,1008183,,
BTN,Asia,Bhutan,8/3/2021,1008515,,
BTN,Asia,Bhutan,8/4/2021,1009225,,
BTN,Asia,Bhutan,8/5/2021,1009677,,
BTN,Asia,Bhutan,8/6/2021,1010091,,
BTN,Asia,Bhutan,8/7/2021,,,
BTN,Asia,Bhutan,8/8/2021,,,
BTN,Asia,Bhutan,8/9/2021,1010129,,
BTN,Asia,Bhutan,8/10/2021,,,
BTN,Asia,Bhutan,8/11/2021,,,
BTN,Asia,Bhutan,8/12/2021,,,
BTN,Asia,Bhutan,8/13/2021,,,
BTN,Asia,Bhutan,8/14/2021,,,
BTN,Asia,Bhutan,8/15/2021,1035510,,
BTN,Asia,Bhutan,8/16/2021,,,
BTN,Asia,Bhutan,8/17/2021,,,
BTN,Asia,Bhutan,8/18/2021,,,
BTN,Asia,Bhutan,8/19/2021,,,
BTN,Asia,Bhutan,8/20/2021,,,
BTN,Asia,Bhutan,8/21/2021,,,
BTN,Asia,Bhutan,8/22/2021,1036834,,
BTN,Asia,Bhutan,8/23/2021,,,
BTN,Asia,Bhutan,8/24/2021,,,
BTN,Asia,Bhutan,8/25/2021,,,
BTN,Asia,Bhutan,8/26/2021,,,
BTN,Asia,Bhutan,8/27/2021,,,
BTN,Asia,Bhutan,8/28/2021,,,
BTN,Asia,Bhutan,8/29/2021,,,
BTN,Asia,Bhutan,8/30/2021,1045074,,
BTN,Asia,Bhutan,8/31/2021,,,
BTN,Asia,Bhutan,9/1/2021,,,
BTN,Asia,Bhutan,9/2/2021,,,
BTN,Asia,Bhutan,9/3/2021,,,
BTN,Asia,Bhutan,9/4/2021,,,
BTN,Asia,Bhutan,9/5/2021,1045228,,
BTN,Asia,Bhutan,9/6/2021,,,
BTN,Asia,Bhutan,9/7/2021,,,
BTN,Asia,Bhutan,9/8/2021,,,
BTN,Asia,Bhutan,9/9/2021,,,
BTN,Asia,Bhutan,9/10/2021,,,
BTN,Asia,Bhutan,9/11/2021,,,
BTN,Asia,Bhutan,9/12/2021,1046117,,
BTN,Asia,Bhutan,9/13/2021,,,
BTN,Asia,Bhutan,9/14/2021,,,
BTN,Asia,Bhutan,9/15/2021,,,
BTN,Asia,Bhutan,9/16/2021,,,
BTN,Asia,Bhutan,9/17/2021,,,
BTN,Asia,Bhutan,9/18/2021,,,
BTN,Asia,Bhutan,9/19/2021,1068414,,
BTN,Asia,Bhutan,9/20/2021,,,
BTN,Asia,Bhutan,9/21/2021,,,
BTN,Asia,Bhutan,9/22/2021,,,
BTN,Asia,Bhutan,9/23/2021,,,
BTN,Asia,Bhutan,9/24/2021,,,
BTN,Asia,Bhutan,9/25/2021,,,
BTN,Asia,Bhutan,9/26/2021,1081086,,
BTN,Asia,Bhutan,9/27/2021,,,
BTN,Asia,Bhutan,9/28/2021,,,
BTN,Asia,Bhutan,9/29/2021,,,
BTN,Asia,Bhutan,9/30/2021,,,
BTN,Asia,Bhutan,10/1/2021,,,
BTN,Asia,Bhutan,10/2/2021,,,
BTN,Asia,Bhutan,10/3/2021,1083271,,
BTN,Asia,Bhutan,10/4/2021,,,
BTN,Asia,Bhutan,10/5/2021,,,
BTN,Asia,Bhutan,10/6/2021,,,
BTN,Asia,Bhutan,10/7/2021,,,
BTN,Asia,Bhutan,10/8/2021,,,
BTN,Asia,Bhutan,10/9/2021,,,
BTN,Asia,Bhutan,10/10/2021,1087753,,
BTN,Asia,Bhutan,10/11/2021,,,
BTN,Asia,Bhutan,10/12/2021,,,
BTN,Asia,Bhutan,10/13/2021,,,
BTN,Asia,Bhutan,10/14/2021,,,
BTN,Asia,Bhutan,10/15/2021,,,
BTN,Asia,Bhutan,10/16/2021,,,
BTN,Asia,Bhutan,10/17/2021,,,
BTN,Asia,Bhutan,10/18/2021,1103506,,
BTN,Asia,Bhutan,10/19/2021,,,
BTN,Asia,Bhutan,10/20/2021,,,
BTN,Asia,Bhutan,10/21/2021,,,
BTN,Asia,Bhutan,10/22/2021,,,
BTN,Asia,Bhutan,10/23/2021,,,
BTN,Asia,Bhutan,10/24/2021,1104456,,
BTN,Asia,Bhutan,10/25/2021,,,
BTN,Asia,Bhutan,10/26/2021,,,
BTN,Asia,Bhutan,10/27/2021,,,
BTN,Asia,Bhutan,10/28/2021,,,
BTN,Asia,Bhutan,10/29/2021,,,
BTN,Asia,Bhutan,10/30/2021,,,
BTN,Asia,Bhutan,10/31/2021,1148146,,
BTN,Asia,Bhutan,11/1/2021,,,
BTN,Asia,Bhutan,11/2/2021,,,
BTN,Asia,Bhutan,11/3/2021,,,
BTN,Asia,Bhutan,11/4/2021,,,
BTN,Asia,Bhutan,11/5/2021,,,
BTN,Asia,Bhutan,11/6/2021,,,
BTN,Asia,Bhutan,11/7/2021,,,
BTN,Asia,Bhutan,11/8/2021,,,
BTN,Asia,Bhutan,11/9/2021,,,
BTN,Asia,Bhutan,11/10/2021,,,
BTN,Asia,Bhutan,11/11/2021,,,
BTN,Asia,Bhutan,11/12/2021,,,
BTN,Asia,Bhutan,11/13/2021,,,
BTN,Asia,Bhutan,11/14/2021,,,
BTN,Asia,Bhutan,11/15/2021,,,
BTN,Asia,Bhutan,11/16/2021,,,
BTN,Asia,Bhutan,11/17/2021,,,
BTN,Asia,Bhutan,11/18/2021,,,
BTN,Asia,Bhutan,11/19/2021,,,
BTN,Asia,Bhutan,11/20/2021,,,
BTN,Asia,Bhutan,11/21/2021,1153283,,
BTN,Asia,Bhutan,11/22/2021,,,
BTN,Asia,Bhutan,11/23/2021,,,
BTN,Asia,Bhutan,11/24/2021,,,
BTN,Asia,Bhutan,11/25/2021,,,
BTN,Asia,Bhutan,11/26/2021,,,
BTN,Asia,Bhutan,11/27/2021,,,
BTN,Asia,Bhutan,11/28/2021,1153555,,
BTN,Asia,Bhutan,11/29/2021,,,
BTN,Asia,Bhutan,11/30/2021,,,
BTN,Asia,Bhutan,12/1/2021,,,
BTN,Asia,Bhutan,12/2/2021,,,
BTN,Asia,Bhutan,12/3/2021,,,
BTN,Asia,Bhutan,12/4/2021,,,
BTN,Asia,Bhutan,12/5/2021,1154093,,
BTN,Asia,Bhutan,12/6/2021,,,
BTN,Asia,Bhutan,12/7/2021,,,
BTN,Asia,Bhutan,12/8/2021,,,
BTN,Asia,Bhutan,12/9/2021,,,
BTN,Asia,Bhutan,12/10/2021,,,
BTN,Asia,Bhutan,12/11/2021,,,
BTN,Asia,Bhutan,12/12/2021,,,
BTN,Asia,Bhutan,12/13/2021,,,
BTN,Asia,Bhutan,12/14/2021,,,
BTN,Asia,Bhutan,12/15/2021,,,
BTN,Asia,Bhutan,12/16/2021,,,
BTN,Asia,Bhutan,12/17/2021,,,
BTN,Asia,Bhutan,12/18/2021,,,
BTN,Asia,Bhutan,12/19/2021,,,
BTN,Asia,Bhutan,12/20/2021,1154843,,
BTN,Asia,Bhutan,12/21/2021,,,
BTN,Asia,Bhutan,12/22/2021,,,
BTN,Asia,Bhutan,12/23/2021,,,
BTN,Asia,Bhutan,12/24/2021,,,
BTN,Asia,Bhutan,12/25/2021,,,
BTN,Asia,Bhutan,12/26/2021,,,
BTN,Asia,Bhutan,12/27/2021,,,
BTN,Asia,Bhutan,12/28/2021,,,
BTN,Asia,Bhutan,12/29/2021,,,
BTN,Asia,Bhutan,12/30/2021,,,
BTN,Asia,Bhutan,12/31/2021,,,
BTN,Asia,Bhutan,1/1/2022,,,
BTN,Asia,Bhutan,1/2/2022,1161581,,
BTN,Asia,Bhutan,1/3/2022,,,
BTN,Asia,Bhutan,1/4/2022,,,
BTN,Asia,Bhutan,1/5/2022,,,
BTN,Asia,Bhutan,1/6/2022,,,
BTN,Asia,Bhutan,1/7/2022,,,
BTN,Asia,Bhutan,1/8/2022,,,
BTN,Asia,Bhutan,1/9/2022,,,
BTN,Asia,Bhutan,1/10/2022,,,
BTN,Asia,Bhutan,1/11/2022,,,
BTN,Asia,Bhutan,1/12/2022,,,
BTN,Asia,Bhutan,1/13/2022,,,
BTN,Asia,Bhutan,1/14/2022,,,
BTN,Asia,Bhutan,1/15/2022,,,
BTN,Asia,Bhutan,1/16/2022,1163781,,
BTN,Asia,Bhutan,1/17/2022,,,
BTN,Asia,Bhutan,1/18/2022,,,
BTN,Asia,Bhutan,1/19/2022,,,
BTN,Asia,Bhutan,1/20/2022,,,
BTN,Asia,Bhutan,1/21/2022,,,
BTN,Asia,Bhutan,1/22/2022,,,
BTN,Asia,Bhutan,1/23/2022,1400608,,
BTN,Asia,Bhutan,1/24/2022,,,
BTN,Asia,Bhutan,1/25/2022,,,
BTN,Asia,Bhutan,1/26/2022,,,
BTN,Asia,Bhutan,1/27/2022,,,
BTN,Asia,Bhutan,1/28/2022,,,
BTN,Asia,Bhutan,1/29/2022,,,
BTN,Asia,Bhutan,1/30/2022,1435774,,
BTN,Asia,Bhutan,1/31/2022,,,
BTN,Asia,Bhutan,2/1/2022,,,
BTN,Asia,Bhutan,2/2/2022,,,
BTN,Asia,Bhutan,2/3/2022,,,
BTN,Asia,Bhutan,2/4/2022,,,
BTN,Asia,Bhutan,2/5/2022,,,
BTN,Asia,Bhutan,2/6/2022,1457542,,
BTN,Asia,Bhutan,2/7/2022,,,
BTN,Asia,Bhutan,2/8/2022,,,
BTN,Asia,Bhutan,2/9/2022,,,
BTN,Asia,Bhutan,2/10/2022,,,
BTN,Asia,Bhutan,2/11/2022,,,
BTN,Asia,Bhutan,2/12/2022,,,
BTN,Asia,Bhutan,2/13/2022,1507848,,
BTN,Asia,Bhutan,2/14/2022,,,
BTN,Asia,Bhutan,2/15/2022,,,
BTN,Asia,Bhutan,2/16/2022,,,
BTN,Asia,Bhutan,2/17/2022,,,
BTN,Asia,Bhutan,2/18/2022,,,
BTN,Asia,Bhutan,2/19/2022,,,
BTN,Asia,Bhutan,2/20/2022,1584463,,
BTN,Asia,Bhutan,2/21/2022,,,
BTN,Asia,Bhutan,2/22/2022,,,
BTN,Asia,Bhutan,2/23/2022,,,
BTN,Asia,Bhutan,2/24/2022,,,
BTN,Asia,Bhutan,2/25/2022,,,
BTN,Asia,Bhutan,2/26/2022,,,
BTN,Asia,Bhutan,2/27/2022,1592652,,
BTN,Asia,Bhutan,2/28/2022,,,
BTN,Asia,Bhutan,3/1/2022,,,
BTN,Asia,Bhutan,3/2/2022,,,
BTN,Asia,Bhutan,3/3/2022,,,
BTN,Asia,Bhutan,3/4/2022,,,
BTN,Asia,Bhutan,3/5/2022,,,
BTN,Asia,Bhutan,3/6/2022,,,
BTN,Asia,Bhutan,3/7/2022,,,
BTN,Asia,Bhutan,3/8/2022,,,
BTN,Asia,Bhutan,3/9/2022,,,
BTN,Asia,Bhutan,3/10/2022,,,
BTN,Asia,Bhutan,3/11/2022,,,
BTN,Asia,Bhutan,3/12/2022,,,
BTN,Asia,Bhutan,3/13/2022,1738277,,
BTN,Asia,Bhutan,3/14/2022,,,
BTN,Asia,Bhutan,3/15/2022,,,
BTN,Asia,Bhutan,3/16/2022,,,
BTN,Asia,Bhutan,3/17/2022,,,
BTN,Asia,Bhutan,3/18/2022,,,
BTN,Asia,Bhutan,3/19/2022,,,
BTN,Asia,Bhutan,3/20/2022,1787937,,
BTN,Asia,Bhutan,3/21/2022,,,
BTN,Asia,Bhutan,3/22/2022,,,
BTN,Asia,Bhutan,3/23/2022,,,
BTN,Asia,Bhutan,3/24/2022,,,
BTN,Asia,Bhutan,3/25/2022,,,
BTN,Asia,Bhutan,3/26/2022,,,
BTN,Asia,Bhutan,3/27/2022,1798216,,
BTN,Asia,Bhutan,3/28/2022,,,
BTN,Asia,Bhutan,3/29/2022,,,
BTN,Asia,Bhutan,3/30/2022,,,
BTN,Asia,Bhutan,3/31/2022,,,
BTN,Asia,Bhutan,4/1/2022,,,
BTN,Asia,Bhutan,4/2/2022,,,
BTN,Asia,Bhutan,4/3/2022,1804259,,
BTN,Asia,Bhutan,4/4/2022,,,
BTN,Asia,Bhutan,4/5/2022,,,
BTN,Asia,Bhutan,4/6/2022,,,
BTN,Asia,Bhutan,4/7/2022,,,
BTN,Asia,Bhutan,4/8/2022,,,
BTN,Asia,Bhutan,4/9/2022,,,
BTN,Asia,Bhutan,4/10/2022,1888156,,
BTN,Asia,Bhutan,4/11/2022,,,
BTN,Asia,Bhutan,4/12/2022,,,
BTN,Asia,Bhutan,4/13/2022,,,
BTN,Asia,Bhutan,4/14/2022,,,
BTN,Asia,Bhutan,4/15/2022,,,
BTN,Asia,Bhutan,4/16/2022,,,
BTN,Asia,Bhutan,4/17/2022,,,
BTN,Asia,Bhutan,4/18/2022,,,
BTN,Asia,Bhutan,4/19/2022,,,
BTN,Asia,Bhutan,4/20/2022,,,
BTN,Asia,Bhutan,4/21/2022,,,
BTN,Asia,Bhutan,4/22/2022,,,
BTN,Asia,Bhutan,4/23/2022,,,
BTN,Asia,Bhutan,4/24/2022,1902438,,
BTN,Asia,Bhutan,4/25/2022,,,
BTN,Asia,Bhutan,4/26/2022,,,
BTN,Asia,Bhutan,4/27/2022,,,
BTN,Asia,Bhutan,4/28/2022,,,
BTN,Asia,Bhutan,4/29/2022,,,
BTN,Asia,Bhutan,4/30/2022,1906606,,
BTN,Asia,Bhutan,5/1/2022,,,
BTN,Asia,Bhutan,5/2/2022,,,
BTN,Asia,Bhutan,5/3/2022,,,
BTN,Asia,Bhutan,5/4/2022,,,
BTN,Asia,Bhutan,5/5/2022,,,
BTN,Asia,Bhutan,5/6/2022,,,
BTN,Asia,Bhutan,5/7/2022,,,
BTN,Asia,Bhutan,5/8/2022,,,
BTN,Asia,Bhutan,5/9/2022,1907509,,
BTN,Asia,Bhutan,5/10/2022,,,
BTN,Asia,Bhutan,5/11/2022,,,
BTN,Asia,Bhutan,5/12/2022,,,
BTN,Asia,Bhutan,5/13/2022,,,
BTN,Asia,Bhutan,5/14/2022,,,
BTN,Asia,Bhutan,5/15/2022,,,
BTN,Asia,Bhutan,5/16/2022,,,
BTN,Asia,Bhutan,5/17/2022,,,
BTN,Asia,Bhutan,5/18/2022,,,
BTN,Asia,Bhutan,5/19/2022,,,
BTN,Asia,Bhutan,5/20/2022,,,
BTN,Asia,Bhutan,5/21/2022,,,
BTN,Asia,Bhutan,5/22/2022,1908189,,
BTN,Asia,Bhutan,5/23/2022,,,
BTN,Asia,Bhutan,5/24/2022,,,
BTN,Asia,Bhutan,5/25/2022,,,
BTN,Asia,Bhutan,5/26/2022,,,
BTN,Asia,Bhutan,5/27/2022,,,
BTN,Asia,Bhutan,5/28/2022,,,
BTN,Asia,Bhutan,5/29/2022,1908742,,
BTN,Asia,Bhutan,5/30/2022,,,
BTN,Asia,Bhutan,5/31/2022,,,
BTN,Asia,Bhutan,6/1/2022,,,
BTN,Asia,Bhutan,6/2/2022,,,
BTN,Asia,Bhutan,6/3/2022,,,
BTN,Asia,Bhutan,6/4/2022,,,
BTN,Asia,Bhutan,6/5/2022,1909762,,
BTN,Asia,Bhutan,6/6/2022,,,
BTN,Asia,Bhutan,6/7/2022,,,
BTN,Asia,Bhutan,6/8/2022,,,
BTN,Asia,Bhutan,6/9/2022,,,
BTN,Asia,Bhutan,6/10/2022,,,
BTN,Asia,Bhutan,6/11/2022,,,
BTN,Asia,Bhutan,6/12/2022,1910077,,
BTN,Asia,Bhutan,6/13/2022,,,
BTN,Asia,Bhutan,6/14/2022,,,
BTN,Asia,Bhutan,6/15/2022,,,
BTN,Asia,Bhutan,6/16/2022,,,
BTN,Asia,Bhutan,6/17/2022,,,
BTN,Asia,Bhutan,6/18/2022,,,
BTN,Asia,Bhutan,6/19/2022,,,
BTN,Asia,Bhutan,6/20/2022,,,
BTN,Asia,Bhutan,6/21/2022,,,
BTN,Asia,Bhutan,6/22/2022,,,
BTN,Asia,Bhutan,6/23/2022,,,
BTN,Asia,Bhutan,6/24/2022,,,
BTN,Asia,Bhutan,6/25/2022,,,
BTN,Asia,Bhutan,6/26/2022,,,
BTN,Asia,Bhutan,6/27/2022,,,
BTN,Asia,Bhutan,6/28/2022,,,
BTN,Asia,Bhutan,6/29/2022,,,
BTN,Asia,Bhutan,6/30/2022,,,
BTN,Asia,Bhutan,7/1/2022,,,
BTN,Asia,Bhutan,7/2/2022,,,
BTN,Asia,Bhutan,7/3/2022,,,
BTN,Asia,Bhutan,7/4/2022,,,
BTN,Asia,Bhutan,7/5/2022,,,
BTN,Asia,Bhutan,7/6/2022,,,
BTN,Asia,Bhutan,7/7/2022,,,
BTN,Asia,Bhutan,7/8/2022,,,
BTN,Asia,Bhutan,7/9/2022,,,
BTN,Asia,Bhutan,7/10/2022,1911349,,
BTN,Asia,Bhutan,7/11/2022,,,
BTN,Asia,Bhutan,7/12/2022,,,
BTN,Asia,Bhutan,7/13/2022,,,
BTN,Asia,Bhutan,7/14/2022,,,
BTN,Asia,Bhutan,7/15/2022,,,
BTN,Asia,Bhutan,7/16/2022,,,
BTN,Asia,Bhutan,7/17/2022,1911837,,
BTN,Asia,Bhutan,7/18/2022,,,
BTN,Asia,Bhutan,7/19/2022,,,
BTN,Asia,Bhutan,7/20/2022,,,
BTN,Asia,Bhutan,7/21/2022,,,
BTN,Asia,Bhutan,7/22/2022,,,
BTN,Asia,Bhutan,7/23/2022,,,
BTN,Asia,Bhutan,7/24/2022,1914505,,
BTN,Asia,Bhutan,7/25/2022,,,
BTN,Asia,Bhutan,7/26/2022,,,
BTN,Asia,Bhutan,7/27/2022,,,
BTN,Asia,Bhutan,7/28/2022,,,
BTN,Asia,Bhutan,7/29/2022,,,
BTN,Asia,Bhutan,7/30/2022,,,
BTN,Asia,Bhutan,7/31/2022,1917605,,
BTN,Asia,Bhutan,8/1/2022,,,
BTN,Asia,Bhutan,8/2/2022,,,
BTN,Asia,Bhutan,8/3/2022,,,
BTN,Asia,Bhutan,8/4/2022,,,
BTN,Asia,Bhutan,8/5/2022,,,
BTN,Asia,Bhutan,8/6/2022,,,
BTN,Asia,Bhutan,8/7/2022,,,
BTN,Asia,Bhutan,8/8/2022,,,
BTN,Asia,Bhutan,8/9/2022,,,
BTN,Asia,Bhutan,8/10/2022,,,
BTN,Asia,Bhutan,8/11/2022,,,
BTN,Asia,Bhutan,8/12/2022,,,
BTN,Asia,Bhutan,8/13/2022,,,
BTN,Asia,Bhutan,8/14/2022,1922660,,
BTN,Asia,Bhutan,8/15/2022,,,
BTN,Asia,Bhutan,8/16/2022,,,
BTN,Asia,Bhutan,8/17/2022,,,
BTN,Asia,Bhutan,8/18/2022,,,
BTN,Asia,Bhutan,8/19/2022,,,
BTN,Asia,Bhutan,8/20/2022,,,
BTN,Asia,Bhutan,8/21/2022,1927415,,
BTN,Asia,Bhutan,8/22/2022,,,
BTN,Asia,Bhutan,8/23/2022,,,
BTN,Asia,Bhutan,8/24/2022,,,
BTN,Asia,Bhutan,8/25/2022,,,
BTN,Asia,Bhutan,8/26/2022,,,
BTN,Asia,Bhutan,8/27/2022,,,
BTN,Asia,Bhutan,8/28/2022,,,
BTN,Asia,Bhutan,8/29/2022,,,
BTN,Asia,Bhutan,8/30/2022,,,
BTN,Asia,Bhutan,8/31/2022,,,
BTN,Asia,Bhutan,9/1/2022,,,
BTN,Asia,Bhutan,9/2/2022,,,
BTN,Asia,Bhutan,9/3/2022,,,
BTN,Asia,Bhutan,9/4/2022,,,
BTN,Asia,Bhutan,9/5/2022,,,
BTN,Asia,Bhutan,9/6/2022,,,
BTN,Asia,Bhutan,9/7/2022,,,
BTN,Asia,Bhutan,9/8/2022,,,
BTN,Asia,Bhutan,9/9/2022,,,
BTN,Asia,Bhutan,9/10/2022,,,
BTN,Asia,Bhutan,9/11/2022,1927613,,
BTN,Asia,Bhutan,9/12/2022,,,
BTN,Asia,Bhutan,9/13/2022,,,
BTN,Asia,Bhutan,9/14/2022,,,
BTN,Asia,Bhutan,9/15/2022,,,
BTN,Asia,Bhutan,9/16/2022,,,
BTN,Asia,Bhutan,9/17/2022,,,
BTN,Asia,Bhutan,9/18/2022,,,
BTN,Asia,Bhutan,9/19/2022,1928471,,
BTN,Asia,Bhutan,9/20/2022,,,
BTN,Asia,Bhutan,9/21/2022,,,
BTN,Asia,Bhutan,9/22/2022,,,
BTN,Asia,Bhutan,9/23/2022,,,
BTN,Asia,Bhutan,9/24/2022,,,
BTN,Asia,Bhutan,9/25/2022,1975592,,
BTN,Asia,Bhutan,9/26/2022,,,
BTN,Asia,Bhutan,9/27/2022,,,
BTN,Asia,Bhutan,9/28/2022,,,
BTN,Asia,Bhutan,9/29/2022,,,
BTN,Asia,Bhutan,9/30/2022,,,
BTN,Asia,Bhutan,10/1/2022,,,
BTN,Asia,Bhutan,10/2/2022,2004357,,
BTN,Asia,Bhutan,10/3/2022,,,
BTN,Asia,Bhutan,10/4/2022,,,
BTN,Asia,Bhutan,10/5/2022,,,
BTN,Asia,Bhutan,10/6/2022,,,
BTN,Asia,Bhutan,10/7/2022,,,
BTN,Asia,Bhutan,10/8/2022,,,
BTN,Asia,Bhutan,10/9/2022,2007661,,
BTN,Asia,Bhutan,10/10/2022,,,
BTN,Asia,Bhutan,10/11/2022,,,
BTN,Asia,Bhutan,10/12/2022,,,
BTN,Asia,Bhutan,10/13/2022,,,
BTN,Asia,Bhutan,10/14/2022,,,
BTN,Asia,Bhutan,10/15/2022,,,
BTN,Asia,Bhutan,10/16/2022,2010132,,
BTN,Asia,Bhutan,10/17/2022,,,
BTN,Asia,Bhutan,10/18/2022,,,
BTN,Asia,Bhutan,10/19/2022,,,
BTN,Asia,Bhutan,10/20/2022,,,
BTN,Asia,Bhutan,10/21/2022,,,
BTN,Asia,Bhutan,10/22/2022,,,
BTN,Asia,Bhutan,10/23/2022,2010782,,
BTN,Asia,Bhutan,10/24/2022,,,
BTN,Asia,Bhutan,10/25/2022,,,
BTN,Asia,Bhutan,10/26/2022,,,
BTN,Asia,Bhutan,10/27/2022,,,
BTN,Asia,Bhutan,10/28/2022,,,
BTN,Asia,Bhutan,10/29/2022,,,
BTN,Asia,Bhutan,10/30/2022,2011426,,
BTN,Asia,Bhutan,10/31/2022,,,
BTN,Asia,Bhutan,11/1/2022,,,
BTN,Asia,Bhutan,11/2/2022,,,
BTN,Asia,Bhutan,11/3/2022,,,
BTN,Asia,Bhutan,11/4/2022,,,
BTN,Asia,Bhutan,11/5/2022,,,
BTN,Asia,Bhutan,11/6/2022,,,
BTN,Asia,Bhutan,11/7/2022,,,
BTN,Asia,Bhutan,11/8/2022,,,
BTN,Asia,Bhutan,11/9/2022,,,
BTN,Asia,Bhutan,11/10/2022,,,
BTN,Asia,Bhutan,11/11/2022,,,
BTN,Asia,Bhutan,11/12/2022,,,
BTN,Asia,Bhutan,11/13/2022,,,
BTN,Asia,Bhutan,11/14/2022,,,
BTN,Asia,Bhutan,11/15/2022,,,
BTN,Asia,Bhutan,11/16/2022,,,
BTN,Asia,Bhutan,11/17/2022,,,
BTN,Asia,Bhutan,11/18/2022,,,
BTN,Asia,Bhutan,11/19/2022,,,
BTN,Asia,Bhutan,11/20/2022,,,
BTN,Asia,Bhutan,11/21/2022,,,
BTN,Asia,Bhutan,11/22/2022,,,
BTN,Asia,Bhutan,11/23/2022,,,
BTN,Asia,Bhutan,11/24/2022,,,
BTN,Asia,Bhutan,11/25/2022,,,
BTN,Asia,Bhutan,11/26/2022,,,
BTN,Asia,Bhutan,11/27/2022,,,
BTN,Asia,Bhutan,11/28/2022,,,
BTN,Asia,Bhutan,11/29/2022,,,
BTN,Asia,Bhutan,11/30/2022,,,
BTN,Asia,Bhutan,12/1/2022,,,
BTN,Asia,Bhutan,12/2/2022,,,
BTN,Asia,Bhutan,12/3/2022,,,
BTN,Asia,Bhutan,12/4/2022,,,
BTN,Asia,Bhutan,12/5/2022,,,
BTN,Asia,Bhutan,12/6/2022,,,
BTN,Asia,Bhutan,12/7/2022,,,
BTN,Asia,Bhutan,12/8/2022,,,
BTN,Asia,Bhutan,12/9/2022,,,
BTN,Asia,Bhutan,12/10/2022,,,
BTN,Asia,Bhutan,12/11/2022,,,
BTN,Asia,Bhutan,12/12/2022,,,
BTN,Asia,Bhutan,12/13/2022,,,
BTN,Asia,Bhutan,12/14/2022,,,
BTN,Asia,Bhutan,12/15/2022,,,
BTN,Asia,Bhutan,12/16/2022,,,
BTN,Asia,Bhutan,12/17/2022,,,
BTN,Asia,Bhutan,12/18/2022,,,
BTN,Asia,Bhutan,12/19/2022,,,
BTN,Asia,Bhutan,12/20/2022,,,
BTN,Asia,Bhutan,12/21/2022,,,
BTN,Asia,Bhutan,12/22/2022,,,
BTN,Asia,Bhutan,12/23/2022,,,
BTN,Asia,Bhutan,12/24/2022,,,
BTN,Asia,Bhutan,12/25/2022,,,
BTN,Asia,Bhutan,12/26/2022,,,
BTN,Asia,Bhutan,12/27/2022,,,
BTN,Asia,Bhutan,12/28/2022,,,
BTN,Asia,Bhutan,12/29/2022,,,
BTN,Asia,Bhutan,12/30/2022,,,
BTN,Asia,Bhutan,12/31/2022,,,
BTN,Asia,Bhutan,1/1/2023,,,
BTN,Asia,Bhutan,1/2/2023,,,
BTN,Asia,Bhutan,1/3/2023,,,
BTN,Asia,Bhutan,1/4/2023,,,
BTN,Asia,Bhutan,1/5/2023,,,
BTN,Asia,Bhutan,1/6/2023,,,
BTN,Asia,Bhutan,1/7/2023,,,
BTN,Asia,Bhutan,1/8/2023,,,
BTN,Asia,Bhutan,1/9/2023,,,
BTN,Asia,Bhutan,1/10/2023,,,
BTN,Asia,Bhutan,1/11/2023,,,
BTN,Asia,Bhutan,1/12/2023,,,
BTN,Asia,Bhutan,1/13/2023,,,
BTN,Asia,Bhutan,1/14/2023,,,
BTN,Asia,Bhutan,1/15/2023,,,
BTN,Asia,Bhutan,1/16/2023,,,
BTN,Asia,Bhutan,1/17/2023,,,
BTN,Asia,Bhutan,1/18/2023,,,
BTN,Asia,Bhutan,1/19/2023,,,
BTN,Asia,Bhutan,1/20/2023,,,
BTN,Asia,Bhutan,1/21/2023,,,
BTN,Asia,Bhutan,1/22/2023,,,
BTN,Asia,Bhutan,1/23/2023,,,
BTN,Asia,Bhutan,1/24/2023,,,
BTN,Asia,Bhutan,1/25/2023,,,
BTN,Asia,Bhutan,1/26/2023,,,
BTN,Asia,Bhutan,1/27/2023,,,
BTN,Asia,Bhutan,1/28/2023,,,
BTN,Asia,Bhutan,1/29/2023,,,
BTN,Asia,Bhutan,1/30/2023,,,
BTN,Asia,Bhutan,1/31/2023,,,
BTN,Asia,Bhutan,2/1/2023,,,
BTN,Asia,Bhutan,2/2/2023,,,
BTN,Asia,Bhutan,2/3/2023,,,
BTN,Asia,Bhutan,2/4/2023,,,
BTN,Asia,Bhutan,2/5/2023,,,
BTN,Asia,Bhutan,2/6/2023,,,
BTN,Asia,Bhutan,2/7/2023,,,
BTN,Asia,Bhutan,2/8/2023,,,
BTN,Asia,Bhutan,2/9/2023,,,
BTN,Asia,Bhutan,2/10/2023,,,
BTN,Asia,Bhutan,2/11/2023,,,
BTN,Asia,Bhutan,2/12/2023,,,
BTN,Asia,Bhutan,2/13/2023,,,
BTN,Asia,Bhutan,2/14/2023,,,
BTN,Asia,Bhutan,2/15/2023,,,
BTN,Asia,Bhutan,2/16/2023,,,
BTN,Asia,Bhutan,2/17/2023,,,
BTN,Asia,Bhutan,2/18/2023,,,
